日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20201030,4005,住友化学,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4008,住友精化,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4011,ヘッドウォータース,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4012,アクシス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4013,日通システム,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4014,カラダノート,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4021,日産化学,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4022,ラサ工業,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4023,クレハ,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
20201030,4025,多木化学,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
20201030,4026,神島化学工業,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,-,-
20201030,4027,テイカ,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4028,石原産業,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
20201030,4031,片倉コープアグリ,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4041,日本曹達,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
20201030,4042,東ソー,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4043,トクヤマ,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4044,セントラル硝子,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4045,東亞合成,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4046,大阪ソーダ,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
20201030,4047,関東電化工業,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
20201030,4051,ＧＭＯフィナンシャルゲート,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4052,フィーチャ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4053,Ｓｕｎ Ａｓｔｅｒｉｓｋ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4054,日本情報クリエイト,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4055,ティアンドエス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4056,ニューラルポケット,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4057,インターファクトリー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4058,トヨクモ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4059,まぐまぐ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4060,ｒａｋｕｍｏ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20201030,4061,デンカ,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4062,イビデン,市場第一部（内国株）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20201030,4063,信越化学工業,市場第一部（内国株）,3200,化学,4,素材・化学,1,TOPIX Core30
20201030,4064,日本カーバイド工業,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4078,堺化学工業,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
20201030,4080,田中化学研究所,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学,-,-
20201030,4082,第一稀元素化学工業,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4088,エア・ウォーター,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4091,日本酸素ホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4092,日本化学工業,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4093,東邦アセチレン,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4094,日本化学産業,市場第二部（内国株）,3200,化学,4,素材・化学,-,-
20201030,4095,日本パーカライジング,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4097,高圧ガス工業,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4098,チタン工業,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4099,四国化成工業,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4100,戸田工業,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4102,丸尾カルシウム,市場第二部（内国株）,3200,化学,4,素材・化学,-,-
20201030,4107,伊勢化学工業,市場第二部（内国株）,3200,化学,4,素材・化学,-,-
20201030,4109,ステラ ケミファ,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
20201030,4112,保土谷化学工業,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
20201030,4113,田岡化学工業,市場第二部（内国株）,3200,化学,4,素材・化学,-,-
20201030,4114,日本触媒,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4115,本州化学工業,市場第二部（内国株）,3200,化学,4,素材・化学,-,-
20201030,4116,大日精化工業,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4118,カネカ,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4119,日本ピグメント,市場第二部（内国株）,3200,化学,4,素材・化学,-,-
20201030,4120,スガイ化学工業,市場第二部（内国株）,3200,化学,4,素材・化学,-,-
20201030,4124,大阪油化工業,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学,-,-
20201030,4151,協和キリン,市場第一部（内国株）,3250,医薬品,5,医薬品,4,TOPIX Mid400
20201030,4182,三菱瓦斯化学,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4183,三井化学,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4185,ＪＳＲ,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4186,東京応化工業,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4187,大阪有機化学工業,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
20201030,4188,三菱ケミカルホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学,2,TOPIX Large70
20201030,4189,ＫＨネオケム,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
20201030,4202,ダイセル,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4203,住友ベークライト,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4204,積水化学工業,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4205,日本ゼオン,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4206,アイカ工業,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4208,宇部興産,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4212,積水樹脂,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4215,タキロンシーアイ,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4216,旭有機材,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4218,ニチバン,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4220,リケンテクノス,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4221,大倉工業,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4222,児玉化学工業,市場第二部（内国株）,3200,化学,4,素材・化学,-,-
20201030,4224,ロンシール工業,市場第二部（内国株）,3200,化学,4,素材・化学,-,-
20201030,4228,積水化成品工業,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4229,群栄化学工業,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4231,タイガースポリマー,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4234,サンエー化研,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学,-,-
20201030,4235,ウルトラファブリックス・ホールディングス,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学,-,-
20201030,4237,フジプレアム,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学,-,-
20201030,4238,ミライアル,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4240,クラスターテクノロジー,JASDAQ(グロース・内国株）,3200,化学,4,素材・化学,-,-
20201030,4241,アテクト,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学,-,-
20201030,4242,タカギセイコー,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学,-,-
20201030,4243,ニックス,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学,-,-
20201030,4245,ダイキアクシス,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4246,ダイキョーニシカワ,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
20201030,4248,竹本容器,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4249,森六ホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
20201030,4250,フロンティア,PRO Market,3200,化学,4,素材・化学,-,-
20201030,4251,恵和,市場第二部（内国株）,3200,化学,4,素材・化学,-,-
20201030,4272,日本化薬,市場第一部（内国株）,3200,化学,4,素材・化学,4,TOPIX Mid400
20201030,4274,細谷火工,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学,-,-
20201030,4275,カーリットホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
