"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"IBTG","iShares iBonds Dec 2026 Term Treasury ETF","26.12","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtg",
"IBTH","iShares iBonds Dec 2027 Term Treasury ETF","26.155","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibth",
"IBTI","iShares iBonds Dec 2028 Term Treasury ETF","26.275","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibti",
"IBTJ","iShares iBonds Dec 2029 Term Treasury ETF","26.23","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtj",
"IBTK","iShares iBonds Dec 2030 Term Treasury ETF","24.58","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtk",
"IGOV","iShares International Treasury Bond ETF","53.53","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/igov",
"EMB","iShares J.P. Morgan USD Emerging Markets Bond ETF","113.83","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/emb",
"MBB","iShares MBS ETF","110.11","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mbb",
"JKI","iShares Morningstar Mid-Cap ETF","148.6005","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jki",
"ACWX","iShares MSCI ACWI ex US Index Fund","50.02","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/acwx",
"ACWI","iShares MSCI ACWI Index Fund","86","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/acwi",
"AAXJ","iShares MSCI All Country Asia ex Japan Index Fund","84.33","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aaxj",
"EWZS","iShares MSCI Brazil Small-Cap ETF","14.19","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ewzs",
"MCHI","iShares MSCI China ETF","80.46","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mchi",
"SCZ","iShares MSCI EAFE Small-Cap ETF","63.09","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/scz",
"EEMA","iShares MSCI Emerging Markets Asia ETF","82.52","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eema",
"EMXC","iShares MSCI Emerging Markets ex China ETF","51.02","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/emxc",
"EUFN","iShares MSCI Europe Financials Sector Index Fund","16.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eufn",
"IEUS","iShares MSCI Europe Small-Cap ETF","55.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ieus",
"RING","iShares MSCI Global Gold Miners ETF","31.44","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ring",
"SDG","iShares MSCI Global Impact ETF","86.09","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sdg",
"EWJE","iShares MSCI Japan Equal Weighted ETF","36.49","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ewje",
"EWJV","iShares MSCI Japan Value ETF","24.7362","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ewjv",
"ENZL","iShares MSCI New Zealand ETF","65.01","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/enzl",
"QAT","iShares MSCI Qatar ETF","17.92","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qat",
"TUR","iShares MSCI Turkey ETF","22.73","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tur",
"UAE","iShares MSCI UAE ETF","10.98","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/uae",
"IBB","iShares Nasdaq Biotechnology Index Fund","141.06","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibb",
"SOXX","iShares PHLX SOX Semiconductor Sector Index Fund","340.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/soxx",
"PFF","iShares Preferred and Income Securities ETF","37.29","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pff",
"AMCA","iShares Russell 1000 Pure U.S. Revenue ETF","30.5803","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/amca",
"EMIF","iShares S&P Emerging Markets Infrastructure Index Fund","23.27","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/emif",
"ICLN","iShares S&P Global Clean Energy Index Fund","21.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/icln",
"WOOD","iShares S&P Global Timber & Forestry Index Fund","69.38","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wood",
"INDY","iShares S&P India Nifty 50 Index Fund","38.55","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/indy",
"IJT","iShares S&P Small-Cap 600 Growth ETF","101.27","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ijt",
"DVY","iShares Select Dividend ETF","91.82","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dvy",
"SHV","iShares Short Treasury Bond ETF","110.68","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/shv",
"ITMR","Itamar Medical Ltd.","19.18","$270.72M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/itmr",
"ITOS","iTeos Therapeutics, Inc.","23.36","$818.65M","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/itos",
"ITI","Iteris, Inc.","4.57","$188.17M","n/a","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/iti",
"ITRM","Iterum Therapeutics plc","0.52","$19.11M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/itrm",
"ITRI","Itron, Inc.","73.42","$2.97B","1993","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/itri",
"ITRN","Ituran Location and Control Ltd.","15.05","$353.31M","2005","Technology","Electronic Components","https://old.nasdaq.com/symbol/itrn",
"ISEE","IVERIC bio, Inc.","6.21","$556.21M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/isee",
"IZEA","IZEA Worldwide, Inc.","0.7365","$35.68M","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/izea",
"JJSF","J & J Snack Foods Corp.","161.29","$3.05B","1986","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/jjsf",
"MAYS","J. W. Mays, Inc.","23.125","$46.61M","n/a","Consumer Services","Building operators","https://old.nasdaq.com/symbol/mays",
"JBHT","J.B. Hunt Transport Services, Inc.","129.15","$13.65B","n/a","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/jbht",
"JCOM","j2 Global, Inc.","83.72","$3.75B","1999","Technology","Telecommunications Equipment","https://old.nasdaq.com/symbol/jcom",
"JCIC","Jack Creek Investment Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jcic",
"JCICU","Jack Creek Investment Corp.","n/a","n/a","n/a","Finance","Business Services","https://old.nasdaq.com/symbol/jcicu",
"JKHY","Jack Henry & Associates, Inc.","161.48","$12.32B","1985","Technology","EDP Services","https://old.nasdaq.com/symbol/jkhy",
"JACK","Jack In The Box Inc.","83.71","$1.9B","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/jack",
"JAGX","Jaguar Health, Inc.","0.202","$14.03M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/jagx",
"JAKK","JAKKS Pacific, Inc.","5","$21.22M","1996","Consumer Non-Durables","Recreational Products/Toys","https://old.nasdaq.com/symbol/jakk",
"JRVR","James River Group Holdings, Ltd.","50.16","$1.54B","2014","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/jrvr",
"JAMF","Jamf Holding Corp.","35.33","$4.11B","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/jamf",
"JAN","JanOne Inc.","4.08","$7.47M","n/a","Consumer Services","Home Furnishings","https://old.nasdaq.com/symbol/jan",
"JSML","Janus Henderson Small Cap Growth Alpha ETF","54.24","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jsml",
"JSMD","Janus Henderson Small/Mid Cap Growth Alpha ETF","56.505","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jsmd",
"JAZZ","Jazz Pharmaceuticals plc","147.11","$8.2B","2007","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/jazz",
"JD","JD.com, Inc.","92.08","$143.2B","2014","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/jd",
"JRSH","Jerash Holdings (US), Inc.","5.05","$57.19M","2018","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/jrsh",
"JBLU","JetBlue Airways Corporation","14.16","$3.86B","2002","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/jblu",
"JCTCF","Jewett-Cameron Trading Company","9.29","$32.34M","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/jctcf",
"FROG","JFrog Ltd.","62.47","$5.7B","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/frog",
"JFIN","Jiayin Group Inc.","2.84","$153.43M","2019","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/jfin",
"JMPNL","JMP Group LLC","22.06","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/jmpnl",
"JMPNZ","JMP Group LLC","21.51","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/jmpnz",
"JBSS","John B. Sanfilippo & Son, Inc.","76.59","$874.63M","1991","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/jbss",
"JOUT","Johnson Outdoors Inc.","85.4","$861.24M","n/a","Consumer Non-Durables","Recreational Products/Toys","https://old.nasdaq.com/symbol/jout",
"JNCE","Jounce Therapeutics, Inc.","7.36","$293.31M","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/jnce",
"YY","JOYY Inc.","94.12","$7.61B","2012","Technology","EDP Services","https://old.nasdaq.com/symbol/yy",
"JAQC","Jupiter Acquisition Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jaqc",
"JAQCU","Jupiter Acquisition Corporation","n/a","n/a","n/a","Finance","Business Services","https://old.nasdaq.com/symbol/jaqcu",
"JUPW","Jupiter Wellness, Inc.","3.935","$30.8M","2020","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/jupw",
"JUPWW","Jupiter Wellness, Inc.","0.411","n/a","2020","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/jupww",
"KDMN","Kadmon Holdings, Inc.","3.46","$593.43M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kdmn",
"KALU","Kaiser Aluminum Corporation","76.83","$1.21B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/kalu",
"KXIN","Kaixin Auto Holdings","3.11","$201.15M","2017","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/kxin",
"KALA","Kala Pharmaceuticals, Inc.","7.42","$415.96M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kala",
"KLDO","Kaleido Biosciences, Inc.","7.15","$257.27M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/kldo",
"KALV","KalVista Pharmaceuticals, Inc.","18.8","$336.66M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kalv",
"KMDA","Kamada Ltd.","6.66","$297.91M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kmda",
"KNDI","Kandi Technologies Group, Inc.","7.22","$394.29M","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/kndi",
"KRTX","Karuna Therapeutics, Inc.","96.16","$2.58B","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/krtx",
"KPTI","Karyopharm Therapeutics Inc.","15.36","$1.13B","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kpti",
"KSPN","Kaspien Holdings Inc.","10.81","$19.73M","n/a","Consumer Services","Consumer Electronics/Video Chains","https://old.nasdaq.com/symbol/kspn",
"KZIA","Kazia Therapeutics Limited","10.05","$95.1M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kzia",
"KBSF","KBS Fashion Group Limited","2.16","$5.6M","2013","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/kbsf",
"KRNY","Kearny Financial","9.86","$882.57M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/krny",
"KELYA","Kelly Services, Inc.","20.66","$811.87M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","20.31","$798.12M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/kelyb",
"KFFB","Kentucky First Federal Bancorp","6.3287","$52.23M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/kffb",
"KROS","Keros Therapeutics, Inc.","58.9","$1.19B","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kros",
"KDP","Keurig Dr Pepper Inc.","29.3","$41.23B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/kdp",
"KEQU","Kewaunee Scientific Corporation","8.74","$24.11M","n/a","Capital Goods","Medical Specialities","https://old.nasdaq.com/symbol/kequ",
"KTCC","Key Tronic Corporation","7.71","$82.96M","1983","Technology","Electrical Products","https://old.nasdaq.com/symbol/ktcc",
"KZR","Kezar Life Sciences, Inc.","5.53","$255.86M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kzr",
"KFRC","Kforce, Inc.","40","$878.24M","1995","Technology","Professional Services","https://old.nasdaq.com/symbol/kfrc",
"KE","Kimball Electronics, Inc.","14.99","$376.9M","n/a","Technology","Electrical Products","https://old.nasdaq.com/symbol/ke",
"KBAL","Kimball International, Inc.","10.99","$406.38M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/kbal",
"KIN","Kindred Biosciences, Inc.","3.75","$147.93M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kin",
"KC","Kingsoft Cloud Holdings Limited","38.01","$8.29B","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/kc",
"KINS","Kingstone Companies, Inc","6.14","$65.55M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/kins",
"KNSA","Kiniksa Pharmaceuticals, Ltd.","15.65","$1.07B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/knsa",
"KINZ","KINS Technology Group Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/kinz",
"KINZU","KINS Technology Group Inc.","n/a","n/a","n/a","Finance","Business Services","https://old.nasdaq.com/symbol/kinzu",
"KNSL","Kinsale Capital Group, Inc.","212.66","$4.82B","2016","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/knsl",
"KTRA","Kintara Therapeutics, Inc.","1.52","$37.49M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ktra",
"KIRK","Kirkland&#39;s, Inc.","9.95","$141.77M","2002","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/kirk",
"KRBP","Kiromic BioPharma, Inc.","9.93","$72.82M","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/krbp",
"KSMT","Kismet Acquisition One Corp","9.7","$307.98M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ksmt",
"KSMTU","Kismet Acquisition One Corp","10.025","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ksmtu",
"KSMTW","Kismet Acquisition One Corp","0.8","n/a","n/a","Finance","Business Services","https://old.nasdaq.com/symbol/ksmtw",
"KTOV","Kitov Pharma Ltd.","4.15","$71.42M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ktov",
"KTOVW","Kitov Pharma Ltd.","0.0382","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ktovw",
"KLAC","KLA Corporation ","236.1","$36.47B","1980","Capital Goods","Electronic Components","https://old.nasdaq.com/symbol/klac",
"KLXE","KLX Energy Services Holdings, Inc. ","4.81","$40.41M","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/klxe",
"KOD","Kodiak Sciences Inc","116.795","$5.23B","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/kod",
"KOPN","Kopin Corporation","1.32","$112.27M","1992","Technology","Semiconductors","https://old.nasdaq.com/symbol/kopn",
"KRNT","Kornit Digital Ltd.","77.03","$3.36B","2015","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/krnt",
"KOSS","Koss Corporation","2.16","$15.99M","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/koss",
"KWEB","KraneShares Trust KraneShares CSI China Internet ETF","77.37","$263.06M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/kweb",
"KTOS","Kratos Defense & Security Solutions, Inc.","20.09","$2.47B","n/a","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/ktos",
"KRON","Kronos Bio, Inc.","27.89","$1.53B","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kron",
"KRYS","Krystal Biotech, Inc.","41.88","$825.36M","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/krys",
"KBNT","Kubient, Inc.","2.77","$21.22M","2020","Technology","EDP Services","https://old.nasdaq.com/symbol/kbnt",
"KBNTW","Kubient, Inc.","0.7003","n/a","2020","Technology","EDP Services","https://old.nasdaq.com/symbol/kbntw",
"KLIC","Kulicke and Soffa Industries, Inc.","28.4","$1.76B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/klic",
"KURA","Kura Oncology, Inc.","39.96","$2.27B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kura",
"KRUS","Kura Sushi USA, Inc.","16.16","$134.81M","2019","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/krus",
"KVHI","KVH Industries, Inc.","9.46","$173.14M","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/kvhi",
"KYMR","Kymera Therapeutics, Inc.","46.13","$2.05B","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/kymr",
"FSTR","L.B. Foster Company","14.1","$151.52M","n/a","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/fstr",
"LJPC","La Jolla Pharmaceutical Company","4.68","$128.14M","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ljpc",
"LSBK","Lake Shore Bancorp, Inc.","12.46","$72.71M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/lsbk",
"LBAI","Lakeland Bancorp, Inc.","12.1","$610.67M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/lbai",
"LKFN","Lakeland Financial Corporation","53.79","$1.38B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/lkfn",
"LAKE","Lakeland Industries, Inc.","20.62","$164.55M","1986","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/lake",
"LRCX","Lam Research Corporation","426.31","$61.39B","1984","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/lrcx",
"LAMR","Lamar Advertising Company","76.67","$7.73B","1996","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/lamr",
"LANC","Lancaster Colony Corporation","174.92","$4.82B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/lanc",
"LCA","Landcadia Holdings II, Inc.","13.29","$525.37M","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/lca",
"LCAHU","Landcadia Holdings II, Inc.","14.15","n/a","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/lcahu",
